FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC4-Ducto,HC4-Caudal_Ls,HC4-Horas_ano,HC4-Tipo,HC4-Fluido,HC4-Presion_bar
7/23/2025 16:21:42,snavarro.fertilizante@gmail.com,FERTILIZANTES NAVARRO S.R.L,20891234567,Establecimiento_1_4567,D-01,36.9,7426,Liquido proceso,Acidos,3.7
7/23/2025 16:21:42,snavarro.fertilizante@gmail.com,FERTILIZANTES NAVARRO S.R.L,20891234567,Establecimiento_1_4567,D-02,19.3,6144,Liquido proceso,Solventes,3.2
7/24/2025 9:48:29,tguzman.pintura@outlook.com,PINTURAS GUZMAN S.A.C,20912345678,Establecimiento_1_5678,D-01,45.1,7064,Agua residual,Solventes,1.2
7/24/2025 9:48:29,tguzman.pintura@outlook.com,PINTURAS GUZMAN S.A.C,20912345678,Establecimiento_2_5678,D-01,23.6,8063,Emision gaseosa,Acidos,4.2
7/24/2025 9:48:29,tguzman.pintura@outlook.com,PINTURAS GUZMAN S.A.C,20912345678,Establecimiento_2_5678,D-02,6.3,7077,Liquido proceso,Acidos,1.4
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_1_6789,D-01,6.7,7535,Agua residual,Aceite industrial,3.5
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_1_6789,D-02,42.2,6393,Agua residual,Metal fundido,3.9
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_1_6789,D-03,42.0,8530,Liquido proceso,Agua,5.0
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_2_6789,D-01,40.9,7614,Emision gaseosa,Aceite industrial,3.4
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_2_6789,D-02,46.6,7789,Liquido proceso,Agua,3.3
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_3_6789,D-01,27.7,6104,Emision gaseosa,Metal fundido,2.5
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_3_6789,D-02,41.3,8701,Emision gaseosa,Agua,4.6
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_4_6789,D-01,10.7,8644,Emision gaseosa,Aceite industrial,2.6
7/25/2025 13:14:55,uheredia.acero@hotmail.com,ACEROS HEREDIA S.A,20123456789,Establecimiento_4_6789,D-02,46.0,8439,Liquido proceso,Aceite industrial,3.3
7/26/2025 11:41:18,vmendez.electronica@gmail.com,ELECTRONICA MENDEZ S.R.L,20234567891,Establecimiento_1_7891,D-01,8.2,7628,Emision gaseosa,Agua,4.9
7/26/2025 11:41:18,vmendez.electronica@gmail.com,ELECTRONICA MENDEZ S.R.L,20234567891,Establecimiento_1_7891,D-02,13.4,6557,Emision gaseosa,Aire comprimido,2.2
7/26/2025 11:41:18,vmendez.electronica@gmail.com,ELECTRONICA MENDEZ S.R.L,20234567891,Establecimiento_1_7891,D-03,6.1,6115,Agua residual,Aire comprimido,1.1
7/27/2025 15:26:33,wparedes.confeccion@yahoo.com,CONFECCIONES PAREDES S.A.C,20345678912,Establecimiento_1_8912,D-01,5.9,7676,Agua residual,Agua,3.3
7/27/2025 15:26:33,wparedes.confeccion@yahoo.com,CONFECCIONES PAREDES S.A.C,20345678912,Establecimiento_2_8912,D-01,43.9,7804,Liquido proceso,Agua,4.9
7/27/2025 15:26:33,wparedes.confeccion@yahoo.com,CONFECCIONES PAREDES S.A.C,20345678912,Establecimiento_3_8912,D-01,19.7,6457,Emision gaseosa,Agua,1.9
7/27/2025 15:26:33,wparedes.confeccion@yahoo.com,CONFECCIONES PAREDES S.A.C,20345678912,Establecimiento_3_8912,D-02,35.9,8466,Liquido proceso,Aire comprimido,1.5
7/28/2025 8:53:47,xsalazar.joyeria@outlook.com,JOYERIA SALAZAR S.A,20456789123,Establecimiento_1_9123,D-01,40.3,7813,Liquido proceso,Aire comprimido,3.0
7/28/2025 8:53:47,xsalazar.joyeria@outlook.com,JOYERIA SALAZAR S.A,20456789123,Establecimiento_1_9123,D-02,42.8,6319,Emision gaseosa,Aire comprimido,3.7
7/29/2025 12:18:21,yvega.calzado@gmail.com,CALZADOS VEGA S.R.L,20567891234,Establecimiento_1_1234,D-01,38.0,8681,Agua residual,Agua,2.5
7/29/2025 12:18:21,yvega.calzado@gmail.com,CALZADOS VEGA S.R.L,20567891234,Establecimiento_1_1234,D-02,23.7,6138,Emision gaseosa,Agua,3.1
7/29/2025 12:18:21,yvega.calzado@gmail.com,CALZADOS VEGA S.R.L,20567891234,Establecimiento_1_1234,D-03,25.6,6279,Liquido proceso,Agua,3.6
7/29/2025 12:18:21,yvega.calzado@gmail.com,CALZADOS VEGA S.R.L,20567891234,Establecimiento_2_1234,D-01,40.3,7531,Agua residual,Aire comprimido,2.1
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_1_2345,D-01,30.5,7364,Liquido proceso,Aceite vegetal,4.7
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_1_2345,D-02,40.6,8331,Emision gaseosa,Aceite vegetal,3.9
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_1_2345,D-03,7.3,8362,Liquido proceso,Agua,1.2
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_2_2345,D-01,43.5,7772,Liquido proceso,Agua,2.2
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_2_2345,D-02,22.5,7384,Emision gaseosa,Agua,2.4
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_2_2345,D-03,27.3,6283,Liquido proceso,Aceite vegetal,2.9
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_3_2345,D-01,35.3,8020,Liquido proceso,Agua,1.5
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_4_2345,D-01,5.5,6381,Agua residual,Agua,2.1
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_5_2345,D-01,37.4,7160,Agua residual,Agua,2.9
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_5_2345,D-02,46.3,7545,Liquido proceso,Agua,2.3
8/1/2025 14:12:49,acoronel.farmacia@yahoo.com,FARMACIA CORONEL S.A,20789123456,Establecimiento_1_3456,D-01,46.4,6735,Emision gaseosa,Agua,4.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_1_4567,D-01,45.7,7298,Liquido proceso,Agua,2.6
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_1_4567,D-02,33.1,6056,Agua residual,Aire comprimido,1.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_1_4567,D-03,7.9,6533,Emision gaseosa,Aire comprimido,3.9
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_2_4567,D-01,22.0,6581,Agua residual,Agua,3.2
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_2_4567,D-02,5.9,6688,Liquido proceso,Aire comprimido,3.4
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_2_4567,D-03,27.5,6435,Agua residual,Agua,4.2
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_3_4567,D-01,8.2,7494,Liquido proceso,Agua,2.7
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_3_4567,D-02,26.7,7921,Emision gaseosa,Aire comprimido,1.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_3_4567,D-03,35.9,6726,Liquido proceso,Aire comprimido,1.4
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_4_4567,D-01,5.0,8300,Liquido proceso,Agua,1.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_4_4567,D-02,48.8,7105,Liquido proceso,Agua,3.1
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_5_4567,D-01,39.6,6665,Liquido proceso,Agua,2.0
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_5_4567,D-02,37.8,6347,Liquido proceso,Agua,1.9
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_5_4567,D-03,46.8,8101,Agua residual,Aire comprimido,3.6
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_6_4567,D-01,23.9,6336,Liquido proceso,Aire comprimido,2.9
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_1_5678,D-01,15.3,6131,Emision gaseosa,Aire comprimido,1.7
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_2_5678,D-01,42.3,7963,Liquido proceso,Aire comprimido,2.5
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_2_5678,D-02,11.1,7315,Emision gaseosa,Agua,2.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_3_5678,D-01,44.6,8620,Emision gaseosa,Aire comprimido,1.5
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_3_5678,D-02,30.8,8367,Agua residual,Aire comprimido,2.3
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_3_5678,D-03,12.0,7829,Agua residual,Agua,4.2
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_4_5678,D-01,34.7,7139,Liquido proceso,Agua,2.2
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_4_5678,D-02,34.1,6922,Emision gaseosa,Aire comprimido,3.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_4_5678,D-03,30.9,6199,Emision gaseosa,Aire comprimido,2.2
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_5_5678,D-01,7.6,7774,Agua residual,Aire comprimido,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_5_5678,D-02,20.0,8704,Liquido proceso,Agua,4.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_6_5678,D-01,47.3,7454,Agua residual,Agua,2.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_6_5678,D-02,38.2,7261,Liquido proceso,Agua,3.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_6_5678,D-03,38.4,6161,Liquido proceso,Aire comprimido,3.5
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_7_5678,D-01,46.5,7785,Agua residual,Agua,1.3
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_7_5678,D-02,35.7,6614,Agua residual,Aire comprimido,1.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_7_5678,D-03,10.6,7193,Agua residual,Agua,2.2
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_8_5678,D-01,18.0,7895,Agua residual,Agua,2.7
8/4/2025 9:51:52,daguirre.hotel@hotmail.com,HOTELES AGUIRRE S.A,20123456789,Establecimiento_1_6789,D-01,22.4,8536,Agua residual,Agua,4.4
8/4/2025 9:51:52,daguirre.hotel@hotmail.com,HOTELES AGUIRRE S.A,20123456789,Establecimiento_2_6789,D-01,7.7,8082,Emision gaseosa,Aire comprimido,1.9
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_1_7891,D-01,47.5,6309,Emision gaseosa,Aire comprimido,4.9
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_1_7891,D-02,10.2,6188,Liquido proceso,Agua,4.8
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_2_7891,D-01,21.4,6897,Liquido proceso,Agua,4.6
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_3_7891,D-01,46.1,6829,Agua residual,Aire comprimido,3.6
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_1_8912,D-01,37.6,7677,Agua residual,Aire comprimido,1.6
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_2_8912,D-01,42.4,7128,Emision gaseosa,Agua,3.1
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_2_8912,D-02,28.8,6570,Liquido proceso,Agua,1.2
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_3_8912,D-01,38.2,6939,Agua residual,Agua,1.4
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_3_8912,D-02,40.5,8445,Agua residual,Agua,4.2
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_4_8912,D-01,47.6,8227,Emision gaseosa,Agua,2.7
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_4_8912,D-02,26.0,7523,Liquido proceso,Agua,2.7
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_1_9123,D-01,26.5,7208,Agua residual,Aire comprimido,3.7
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_1_9123,D-02,16.7,6695,Liquido proceso,Agua,4.2
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_2_9123,D-01,22.5,6268,Agua residual,Agua,3.5
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_2_9123,D-02,10.9,8641,Liquido proceso,Agua,4.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_3_9123,D-01,46.9,7124,Agua residual,Agua,2.0
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_4_9123,D-01,17.0,7000,Emision gaseosa,Agua,3.5
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_4_9123,D-02,26.5,7103,Liquido proceso,Agua,2.7
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_5_9123,D-01,16.9,8240,Agua residual,Aire comprimido,2.4
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_5_9123,D-02,5.7,8104,Liquido proceso,Aire comprimido,3.2
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_6_9123,D-01,37.4,8655,Liquido proceso,Agua,3.5
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_6_9123,D-02,15.4,7957,Agua residual,Aire comprimido,2.5
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_7_9123,D-01,43.1,6887,Emision gaseosa,Aire comprimido,3.4
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_7_9123,D-02,28.0,8344,Liquido proceso,Agua,4.9
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_7_9123,D-03,42.6,7233,Emision gaseosa,Aire comprimido,1.6
8/8/2025 8:26:16,hmoreno.consultoria@gmail.com,CONSULTORA MORENO S.R.L,20567891234,Establecimiento_1_1234,D-01,25.7,6672,Agua residual,Agua,1.8
8/8/2025 8:26:16,hmoreno.consultoria@gmail.com,CONSULTORA MORENO S.R.L,20567891234,Establecimiento_1_1234,D-02,11.5,8657,Liquido proceso,Agua,2.0
8/8/2025 8:26:16,hmoreno.consultoria@gmail.com,CONSULTORA MORENO S.R.L,20567891234,Establecimiento_1_1234,D-03,45.4,6123,Agua residual,Aire comprimido,3.6
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_1_2345,D-01,38.8,8131,Liquido proceso,Aire comprimido,4.0
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_2_2345,D-01,16.5,8643,Agua residual,Aire comprimido,2.9
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_2_2345,D-02,35.4,6048,Agua residual,Aire comprimido,1.8
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_1_3456,D-01,28.6,8119,Liquido proceso,Aire comprimido,2.7
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_2_3456,D-01,34.5,6032,Liquido proceso,Aire comprimido,3.6
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_2_3456,D-02,24.1,8391,Liquido proceso,Aire comprimido,1.9
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_2_3456,D-03,29.9,7088,Emision gaseosa,Agua,2.9
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_3_3456,D-01,40.8,7823,Emision gaseosa,Agua,2.5
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_3_3456,D-02,35.7,7638,Liquido proceso,Aire comprimido,3.6
8/11/2025 14:35:17,krueda.tecnologia@gmail.com,TECNOLOGIA RUEDA S.R.L,20891234567,Establecimiento_1_4567,D-01,37.8,7810,Agua residual,Aire comprimido,4.5
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_1_5678,D-01,26.7,8347,Agua residual,Agua,3.4
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_2_5678,D-01,13.8,8060,Agua residual,Aire comprimido,3.4
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_2_5678,D-02,44.8,7283,Liquido proceso,Agua,2.1
8/13/2025 16:48:15,mvaldez.educacion@hotmail.com,EDUCACION VALDEZ S.A,20123456789,Establecimiento_1_6789,D-01,16.6,7318,Agua residual,Aire comprimido,4.5
8/13/2025 16:48:15,mvaldez.educacion@hotmail.com,EDUCACION VALDEZ S.A,20123456789,Establecimiento_1_6789,D-02,40.7,6594,Agua residual,Agua,2.3
8/13/2025 16:48:15,mvaldez.educacion@hotmail.com,EDUCACION VALDEZ S.A,20123456789,Establecimiento_1_6789,D-03,21.5,8014,Liquido proceso,Agua,4.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_1_7891,D-01,6.4,7425,Emision gaseosa,Agua,3.7
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_1_7891,D-02,48.2,8074,Liquido proceso,Agua,2.9
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_1_7891,D-03,15.9,7358,Liquido proceso,Aire comprimido,4.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_2_7891,D-01,24.2,8562,Agua residual,Agua,1.3
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_2_7891,D-02,20.8,7882,Liquido proceso,Aire comprimido,1.6
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_3_7891,D-01,47.7,7655,Liquido proceso,Agua,3.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_3_7891,D-02,40.3,8482,Agua residual,Agua,2.3
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_3_7891,D-03,11.9,7055,Agua residual,Agua,4.3
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_4_7891,D-01,8.4,8444,Agua residual,Aire comprimido,1.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_4_7891,D-02,8.3,8325,Liquido proceso,Aire comprimido,3.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_5_7891,D-01,24.7,6332,Liquido proceso,Aire comprimido,3.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_5_7891,D-02,7.2,7827,Liquido proceso,Aire comprimido,4.3
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_5_7891,D-03,11.5,7526,Emision gaseosa,Aire comprimido,3.6
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_6_7891,D-01,41.8,6024,Agua residual,Agua,4.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_6_7891,D-02,16.7,7345,Emision gaseosa,Aire comprimido,4.2
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_6_7891,D-03,37.8,8730,Liquido proceso,Aire comprimido,4.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_7_7891,D-01,17.0,8356,Agua residual,Aire comprimido,1.9
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_8_7891,D-01,39.2,7862,Agua residual,Agua,1.5
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_8_7891,D-02,47.5,7273,Agua residual,Aire comprimido,2.7
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_8_7891,D-03,33.4,7930,Emision gaseosa,Agua,3.6
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_9_7891,D-01,36.0,7264,Emision gaseosa,Agua,3.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_9_7891,D-02,7.1,7310,Liquido proceso,Agua,4.7
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_9_7891,D-03,10.8,7796,Liquido proceso,Agua,1.6
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_10_7891,D-01,19.0,7062,Emision gaseosa,Aire comprimido,4.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_10_7891,D-02,45.3,6007,Liquido proceso,Agua,2.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_10_7891,D-03,42.7,6321,Emision gaseosa,Aire comprimido,3.7
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_11_7891,D-01,14.6,6062,Liquido proceso,Aire comprimido,4.9
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_12_7891,D-01,7.6,7039,Liquido proceso,Agua,3.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_1_8912,D-01,31.7,7958,Liquido proceso,Aire comprimido,4.5
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_2_8912,D-01,17.6,8304,Agua residual,Agua,1.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_2_8912,D-02,38.8,6505,Agua residual,Agua,3.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_3_8912,D-01,23.1,7603,Liquido proceso,Aire comprimido,4.6
